source,target,value
BMI 484,TWC 584,1.0000002000000001
BMI 484,EDT 584,1.0000002000000001
BMI 591,CED 791,1.0000002000000001
BMI 591,MET 591,1.0000002000000001
BMI 591,MUD 591,1.0000002000000001
BMI 591,MCO 591,1.0000001
BMI 591,SWG 691,1.0000001
BMI 591,ASB 691,1.0000001
BUS 492,MET 492,1.0000002000000001
BUS 492,SGS 492,1.0000002000000001
BUS 492,SDO 592,0.94095075
BUS 492,MET 592,0.94095075
BUS 492,BUS 592,0.94095075
BUS 492,BUS 692,0.94095075
CAP 220,CAP 340,0.8607688
CAP 220,ARE 546,0.82410455
CAP 220,ARE 446,0.81648165
CAP 220,SGS 340,0.7739208000000001
CAP 220,SLC 465,0.77171385
CAP 220,TSS 612,0.75726914
CDE 338,CDE 634,0.77824664
CDE 338,CDE 533,0.6976422
CDE 338,CDE 534,0.6921534
CDE 338,CDE 576,0.6748400999999999
CDE 338,MUP 683,0.6726784
CDE 338,TSS 683,0.6726784
CDE 593,MET 593,1.0
CDE 593,RDG 593,0.9999998999999999
CDE 593,CDE 793,0.9999998999999999
CDE 593,SDO 593,0.9999998999999999
CDE 593,MUP 693,0.9999998999999999
CDE 593,CEN 593,0.9999998999999999
CED 484,GLG 584,1.0000002000000001
CED 484,INT 584,1.0000002000000001
CED 484,SPE 784,1.0000002000000001
CED 484,SPE 684,1.0000002000000001
CED 484,AFR 484,1.0000002000000001
CED 484,GCU 484,1.0000002000000001
CHE 593,MUD 593,1.0
CHE 593,MET 593,1.0
CHE 593,CHI 793,0.9999998999999999
CHE 593,THP 593,0.9999998999999999
CHE 593,SWG 593,0.9999998999999999
CHE 593,LAP 593,0.9999998999999999
CHM 590,INT 590,0.99999976
CHM 590,TGM 590,0.99999976
CHM 590,REL 690,0.99999976
CHM 590,MKT 690,0.99999976
CHM 590,FSE 790,0.99999976
CHM 590,FSE 690,0.99999976
CIS 194,FMP 394,1.0
CIS 194,FRE 194,1.0
CIS 194,FRE 294,1.0
CIS 194,ART 494,1.0
CIS 194,AIS 494,0.9999998999999999
CIS 194,GPH 294,0.9999998999999999
CIS 506,MKT 560,0.8864981
CIS 506,CIS 510,0.883415
CIS 506,CIS 512,0.8826765
CIS 506,CIS 545,0.8803530999999999
CIS 506,SCM 517,0.86490834
CIS 506,CIS 509,0.8611162
CMN 502,COM 430,0.89188266
CMN 502,COM 207,0.88887805
CMN 502,COM 607,0.88077974
CMN 502,PSY 420,0.8664578000000002
CMN 502,PSY 550,0.85676897
CMN 502,POS 503,0.8552868
CNE 353,CON 424,0.90259963
CNE 353,CNE 421,0.89502704
CNE 353,MET 231,0.88332057
CNE 353,ATE 563,0.8808769000000001
CNE 353,CNE 420,0.8749777
CNE 353,ATE 362,0.852195
COM 316,COM 442,0.80857384
COM 316,ASB 483,0.8067213000000001
COM 316,COM 452,0.7877306
COM 316,COM 407,0.78469133
COM 316,SOC 360,0.78269225
COM 316,ASB 380,0.7798767
COM 421,COM 607,0.88192916
COM 421,SOC 585,0.8362738000000001
COM 421,SOC 301,0.8352851
COM 421,SWG 720,0.82650304
COM 421,SWU 171,0.8161791
COM 421,MCO 430,0.8141941999999999
COM 465,GAP 30,0.8443562
COM 465,GAP 42,0.82332546
COM 465,PSY 475,0.81723905
COM 465,EDP 568,0.8034872
COM 465,ASB 380,0.80346686
COM 465,GAP 47,0.79447323
COM 600,DAH 500,0.9999998999999999
COM 600,FSE 600,0.99999976
COM 600,ECD 700,0.99999976
COM 600,STC 500,0.99999976
COM 600,MSE 500,0.99999976
COM 600,EEE 600,0.99999976
CON 494,RUS 194,1.0
CON 494,FRE 194,1.0
CON 494,FRE 294,1.0
CON 494,ART 494,1.0
CON 494,DAH 294,1.0
CON 494,DAH 194,1.0
CON 498,ART 498,1.0000001
CON 498,SSH 498,1.0
CON 498,UET 498,1.0
CON 498,AFR 498,1.0
CON 498,GPH 498,1.0
CON 498,OGL 498,1.0
CPI 111,CPI 321,0.9501556000000001
CPI 111,CPI 311,0.8765719000000001
CPI 111,IAP 362,0.86098266
CPI 111,CPI 211,0.84648335
CPI 111,IAP 462,0.82545805
CPI 111,EDT 463,0.8165226999999999
CPI 350,COM 308,0.9188599000000001
CPI 350,CSE 450,0.9161732
CPI 350,PUP 505,0.9105164000000001
CPI 350,GIS 505,0.9105164000000001
CPI 350,MAE 540,0.90717345
CPI 350,PAF 502,0.9069075000000001
CPI 412,HSE 521,0.85959166
CPI 412,CSE 320,0.8345723
CPI 412,DCE 240,0.8330743
CPI 412,ART 244,0.82564765
CPI 412,AME 244,0.82564765
CPI 412,CSE 450,0.8217615
CPP 581,CPP 582,0.8252635
CPP 581,CHS 304,0.79542947
CPP 581,HCD 587,0.7932712
CPP 581,BME 565,0.7902613
CPP 581,CPP 583,0.7783376999999999
CPP 581,FOR 105,0.77821565
CPY 784,AFR 784,1.0000002000000001
CPY 784,SPF 684,1.0000002000000001
CPY 784,TGM 484,1.0000002000000001
CPY 784,JST 484,1.0000002000000001
CPY 784,FIS 484,1.0000002000000001
CPY 784,ASB 484,1.0000002000000001
CRJ 522,CRJ 602,0.88527846
CRJ 522,CRJ 606,0.81985974
CRJ 522,PSY 468,0.81451213
CRJ 522,CRJ 531,0.80031574
CRJ 522,CRJ 612,0.79611635
CRJ 522,CRJ 533,0.79391444
CRJ 691,MET 591,1.0000002000000001
CRJ 691,RDG 691,1.0000001
CRJ 691,MUP 591,1.0000001
CRJ 691,TSS 591,1.0000001
CRJ 691,SLC 591,1.0000001
CRJ 691,GPH 791,1.0000001
CSE 515,CON 501,0.89279985
CSE 515,ACO 420,0.88591456
CSE 515,STP 451,0.8812361999999999
CSE 515,ACO 100,0.8795713
CSE 515,IEE 475,0.8733689
CSE 515,IEE 545,0.8733689
CSE 530,SER 321,0.8165231
CSE 530,SER 334,0.80433285
CSE 530,CSE 545,0.7909723000000001
CSE 530,CSE 536,0.7883103
CSE 530,CSE 531,0.78088593
CSE 530,SER 450,0.7788491
CSE 593,MET 593,1.0
CSE 593,MUD 593,1.0
CSE 593,MUP 693,0.9999998999999999
CSE 593,CED 693,0.9999998999999999
CSE 593,ISS 593,0.9999998999999999
CSE 593,LSE 793,0.9999998999999999
DBA 723,SWG 723,0.9350058000000001
DBA 723,TSS 607,0.8983158000000001
DBA 723,TSS 609,0.8891399999999999
DBA 723,AML 406,0.8863476
DBA 723,DNP 602,0.87859666
DBA 723,SOC 685,0.8608690000000001
DBA 791,CED 791,1.0000002000000001
DBA 791,MET 591,1.0000002000000001
DBA 791,MUD 591,1.0000002000000001
DBA 791,FSE 791,1.0000001
DBA 791,COE 591,1.0000001
DBA 791,COE 691,1.0000001
DCE 202,DCE 300,0.8728497
DCE 202,DCE 301,0.8681306999999999
DCE 202,DCE 360,0.84575224
DCE 202,DCE 501,0.8415209000000001
DCE 202,DCE 370,0.83772135
DCE 202,DCE 234,0.83586895
DCI 493,ASM 493,0.9999998999999999
DCI 493,IAS 493,0.9999998999999999
DCI 493,LAT 493,0.9999998999999999
DCI 493,PBH 493,0.9999998999999999
DCI 493,JST 493,0.9999998999999999
DCI 493,JPN 493,0.9999998999999999
DNP 648,DNP 706,0.9234688
DNP 648,DNP 704,0.89092803
DNP 648,DNP 650,0.86772686
DNP 648,NTR 503,0.8582939
DNP 648,SSH 405,0.85386604
DNP 648,NTR 532,0.84631443
DNP 682,SWG 572,0.8717059000000001
DNP 682,ALD 535,0.8624940999999999
DNP 682,NTR 551,0.8624110999999999
DNP 682,HCD 412,0.8509933000000001
DNP 682,ALD 420,0.82847565
DNP 682,ALD 301,0.8252548000000001
DNP 710,STS 331,0.8433188
DNP 710,ALD 535,0.8291146
DNP 710,HCD 320,0.82115924
DNP 710,HHE 510,0.82027596
DNP 710,BIO 476,0.80225164
DNP 710,STC 530,0.79887474
DSC 102,TEM 230,0.83653426
DSC 102,EDS 223,0.83516276
DSC 102,IND 260,0.8308002
DSC 102,MET 230,0.8114178000000001
DSC 102,IND 511,0.8066409999999999
DSC 102,IND 361,0.8066409999999999
ECD 321,EDA 703,0.8930235999999999
ECD 321,SPE 502,0.86695266
ECD 321,RDG 525,0.85764325
ECD 321,ECD 525,0.85764325
ECD 321,PLC 102,0.8506372
ECD 321,BCS 101,0.8506372
ECD 790,EDP 790,0.99999976
ECD 790,LSE 690,0.99999976
ECD 790,PPE 590,0.99999976
ECD 790,LSE 590,0.99999976
ECD 790,JPN 590,0.99999976
ECD 790,RUS 590,0.99999976
ECN 414,ECN 470,0.9011544
ECN 414,ECN 711,0.8844271
ECN 414,ECN 425,0.8766389000000001
ECN 414,ECN 715,0.8669591999999998
ECN 414,IEE 530,0.8647469000000001
ECN 414,ECN 503,0.86366606
ECN 592,COM 592,0.99999994
ECN 592,ARP 592,0.99999994
ECN 592,NEU 592,0.99999994
ECN 592,MKT 692,0.99999994
ECN 592,JPN 592,0.99999994
ECN 592,GTD 592,0.99999994
ECS 397,ECD 396,0.9899404
ECS 397,ECD 577,0.9899404
ECS 397,ECS 478,0.96737474
ECS 397,ECD 578,0.9573067
ECS 397,ECD 478,0.9573067
ECS 397,SPE 578,0.93603736
EDP 680,PSY 580,0.99999976
EDP 680,ESS 780,0.99999976
EDP 680,PLA 680,0.99999976
EDP 680,STC 580,0.99999976
EDP 680,PUP 580,0.99999976
EDP 680,EDT 780,0.99999976
EDP 790,SSH 790,0.99999976
EDP 790,MTC 690,0.99999976
EDP 790,WST 590,0.99999976
EDP 790,STP 590,0.99999976
EDP 790,FMP 590,0.99999976
EDP 790,POR 590,0.99999976
EED 578,BLE 478,0.9857440999999999
EED 578,ECD 578,0.9792796999999999
EED 578,ECD 478,0.9792796999999999
EED 578,SPE 578,0.97691625
EED 578,ECS 478,0.96990126
EED 578,ECD 396,0.9615200999999999
EEE 407,EEE 506,0.8976314000000001
EEE 407,EEE 643,0.89330333
EEE 407,EEE 505,0.8770603000000001
EEE 407,EEE 581,0.8597851999999999
EEE 407,EEE 509,0.84859955
EEE 407,EEE 480,0.84766614
EEE 433,EEE 523,0.91945696
EEE 433,EEE 445,0.8982627000000001
EEE 433,EEE 436,0.88342077
EEE 433,EEE 472,0.8782544
EEE 433,EEE 531,0.87471414
EEE 433,EEE 572,0.8669703999999999
EEE 575,EEE 576,0.88990474
EEE 575,EEE 631,0.7856465
EEE 575,MET 432,0.73600304
EEE 575,EEE 587,0.72981775
EEE 575,MET 440,0.72343916
EEE 575,EEE 577,0.7209850999999999
EEE 582,EEE 586,0.8958919
EEE 582,EEE 587,0.8670466
EEE 582,STP 527,0.86531913
EEE 582,EEE 606,0.8537146000000001
EEE 582,STP 533,0.8475819
EEE 582,EEE 643,0.84455216
EEE 791,MET 591,1.0000002000000001
EEE 791,CEN 591,1.0000001
EEE 791,MTC 791,1.0000001
EEE 791,SDO 591,1.0000001
EEE 791,RDG 691,1.0000001
EEE 791,LDE 591,1.0000001
EGR 104,TWC 104,1.0000002000000001
EGR 104,COM 607,0.86293584
EGR 104,COM 308,0.85665864
EGR 104,ENG 553,0.85398746
EGR 104,PSY 304,0.8509957
EGR 104,LIN 616,0.85089123
EGR 445,EEE 525,0.9438228000000001
EGR 445,EEE 529,0.9168272
EGR 445,EST 315,0.9068045
EGR 445,CSE 320,0.9044589
EGR 445,SER 456,0.87984
EGR 445,DSC 236,0.8777616
EMS 512,TMC 430,0.89761627
EMS 512,SOS 328,0.87572026
EMS 512,SOS 300,0.8751416
EMS 512,OGL 321,0.8750355
EMS 512,TAM 531,0.8714296999999999
EMS 512,TEM 531,0.8683247
ENG 215,COM 445,0.85798573
ENG 215,ENG 216,0.853915
ENG 215,ENG 301,0.85076386
ENG 215,TEL 707,0.84791553
ENG 215,ENG 509,0.8402613999999999
ENG 215,ASB 395,0.83932495
ENG 430,ENG 479,0.83903503
ENG 430,ENG 442,0.8336053
ENG 430,ENG 539,0.8316403
ENG 430,ENG 453,0.82130456
ENG 430,ENG 639,0.8066466
ENG 430,JST 302,0.7957269
ENG 480,ENG 482,0.8881242
ENG 480,SED 481,0.8867904000000001
ENG 480,PPE 480,0.87391806
ENG 480,ENG 507,0.8702253000000001
ENG 480,ENG 581,0.8660815000000001
ENG 480,RDG 323,0.854691
ENG 483,ENG 583,1.0000002000000001
ENG 483,ENG 581,0.9009197
ENG 483,ENG 571,0.89779735
ENG 483,ENG 525,0.8778495999999999
ENG 483,BLE 324,0.8702351
ENG 483,RDG 323,0.86264384
ENG 516,TEL 707,0.80278444
ENG 516,CRD 555,0.8022845000000001
ENG 516,GPE 91,0.8013522
ENG 516,ENG 667,0.7950782
ENG 516,ENG 553,0.79099846
ENG 516,TWC 403,0.78202057
ENG 551,CMN 506,0.8638737
ENG 551,CRJ 601,0.85269535
ENG 551,SGS 101,0.83993816
ENG 551,COM 309,0.82605165
ENG 551,SOC 585,0.82153046
ENG 551,CMN 502,0.8207722
ENG 590,SPE 790,0.99999976
ENG 590,PUP 590,0.99999976
ENG 590,SWG 690,0.99999976
ENG 590,CRD 690,0.99999976
ENG 590,CRD 590,0.99999976
ENG 590,TWC 590,0.99999976
ENV 194,DAH 194,1.0
ENV 194,FMP 394,1.0
ENV 194,FRE 294,1.0
ENV 194,DAH 494,1.0
ENV 194,DAH 294,1.0
ENV 194,ART 494,1.0
EPD 795,PLB 795,0.9999998999999999
EPD 795,MCO 595,0.9999998999999999
EPD 795,TSS 695,0.9999998999999999
EPD 795,HPS 795,0.9999998999999999
EPD 795,MHL 795,0.9999998999999999
EPD 795,TSS 795,0.9999998999999999
ERM 540,SSH 403,0.8787905999999999
ERM 540,CRD 570,0.86339855
ERM 540,ESS 513,0.85454243
ERM 540,SGS 502,0.8472854
ERM 540,GPH 433,0.8467529
ERM 540,MGT 302,0.8454219000000001
ESS 514,HPS 340,0.8275906999999999
ESS 514,TSS 505,0.8160012
ESS 514,HHE 566,0.8107335999999999
ESS 514,STS 235,0.80167174
ESS 514,SLC 465,0.79946816
ESS 514,LDE 522,0.799175
ESS 683,TSS 783,1.0
ESS 683,EEE 783,1.0
ESS 683,MCE 583,1.0
ESS 683,PLA 683,1.0
ESS 683,THP 783,1.0
ESS 683,MTC 783,1.0
EVE 303,PLB 558,0.8937925999999999
EVE 303,BCH 568,0.8937925999999999
EVE 303,GLG 461,0.88350374
EVE 303,CEE 565,0.8763118000000001
EVE 303,BIO 450,0.87322617
EVE 303,ABS 550,0.8673357
EXW 320,NTR 350,0.85522926
EXW 320,EXW 542,0.85075986
EXW 320,EXW 325,0.83899474
EXW 320,CRD 403,0.8389479999999999
EXW 320,NLM 403,0.8389479999999999
EXW 320,POS 503,0.8360538000000001
EXW 584,BIO 684,1.0000002000000001
EXW 584,MAE 784,1.0000002000000001
EXW 584,STP 784,1.0000002000000001
EXW 584,GER 584,1.0000002000000001
EXW 584,NLM 584,1.0000002000000001
EXW 584,ARP 584,1.0000002000000001
EXW 791,CED 791,1.0000002000000001
EXW 791,MUD 591,1.0000002000000001
EXW 791,MET 591,1.0000002000000001
EXW 791,PHS 591,1.0000001
EXW 791,CRJ 591,1.0000001
EXW 791,ASB 791,1.0000001
FIN 472,ACC 513,0.8367091999999998
FIN 472,ACC 420,0.81350267
FIN 472,ACC 410,0.8071574
FIN 472,TGM 512,0.80521715
FIN 472,TAM 521,0.8004247
FIN 472,ACC 320,0.7989235
FMS 455,FMS 535,0.9999998999999999
FMS 455,MCO 240,0.63151956
FMS 455,SOC 364,0.60531163
FMS 455,ARS 443,0.6035323
FMS 455,FMS 543,0.6024847
FMS 455,ARS 543,0.6024847
FMS 511,FMP 361,0.83252347
FMS 511,THP 505,0.81136155
FMS 511,FMP 420,0.8101449000000001
FMS 511,FMP 320,0.80263543
FMS 511,GPE 97,0.78871006
FMS 511,JPN 311,0.78759456
FMS 593,MET 593,1.0
FMS 593,THP 593,0.9999998999999999
FMS 593,POR 593,0.9999998999999999
FMS 593,MTC 593,0.9999998999999999
FMS 593,SED 593,0.9999998999999999
FMS 593,PLA 593,0.9999998999999999
FOR 286,FOR 370,0.9685924000000001
FOR 286,FOR 377 (LAB),0.873842
FOR 286,PSY 549,0.8671832
FOR 286,FOR 485,0.86154485
FOR 286,CRJ 211,0.86102176
FOR 286,FOR 400,0.85206985
FOR 402,FOR 410,0.90403986
FOR 402,FOR 485,0.85915095
FOR 402,CRJ 535,0.8466324000000001
FOR 402,PSY 549,0.84483546
FOR 402,CRJ 530,0.8370415000000001
FOR 402,PSY 368,0.8165853
FRE 111,FRE 210,0.7954943
FRE 111,FRE 510,0.7361025
FRE 111,SLC 480,0.7185189000000001
FRE 111,GAP 10,0.7096598000000001
FRE 111,TSS 507,0.7028651
FRE 111,MCO 534,0.7014071999999999
FRE 319,FRE 423,0.7717434
FRE 319,FRE 422,0.7649975
FRE 319,FRE 421,0.7405988
FRE 319,MGT 425,0.7202933000000001
FRE 319,EEE 550,0.7139845
FRE 319,FRE 510,0.70787215
FRE 550,GAP 12,0.8436559000000001
FRE 550,GAP 10,0.8399186
FRE 550,GPE 92,0.83880067
FRE 550,GAP 11,0.83870554
FRE 550,GPE 95,0.83735347
FRE 550,GPE 96,0.8339948
FSE 492,CRD 492,1.0000002000000001
FSE 492,MGT 492,1.0000002000000001
FSE 492,RUS 492,1.0000002000000001
FSE 492,MEE 492,1.0000002000000001
FSE 492,UET 492,1.0000002000000001
FSE 492,INT 492,1.0000002000000001
FSE 493,MCE 493,0.9999998999999999
FSE 493,IEE 493,0.9999998999999999
FSE 493,STP 493,0.9999998999999999
FSE 493,THP 493,0.9999998999999999
FSE 493,ART 493,0.9999998999999999
FSE 493,POR 493,0.9999998999999999
FSH 497,EMS 515,0.93416417
FSH 497,EMS 586,0.9156733
FSH 497,COM 550,0.9047674000000001
FSH 497,GRA 622,0.89562917
FSH 497,IAS 480,0.89320433
FSH 497,EXW 486,0.8919359
GBL 22,GBL 24,1.0000002000000001
GBL 22,GBL 25,1.0000002000000001
GBL 22,GBL 76,1.0000002000000001
GBL 22,GBL 75,1.0000002000000001
GBL 22,GBL 26,1.0000002000000001
GBL 22,GBL 27,1.0000002000000001
GBL 70,GBL 90,0.9794765999999999
GBL 70,GBL 80,0.96914804
GBL 70,GBL 91,0.90250814
GBL 70,GBL 81,0.8889201999999999
GBL 70,GBL 71,0.8789684000000001
GBL 70,ITA 110,0.8565984000000001
GBL 75,GBL 76,1.0000002000000001
GBL 75,ASU 11,0.73318624
GBL 75,NEW 200,0.7089877
GBL 75,ASU 19,0.7015474
GBL 75,FSE 150,0.6992934000000001
GBL 75,EMS 587,0.69628763
GCU 332,GCU 675,0.7839939
GCU 332,GCU 351,0.77791
GCU 332,GCU 529,0.75629437
GCU 332,GCU 360,0.75130403
GCU 332,SOC 342,0.7422991999999999
GCU 332,ASB 342,0.7422991999999999
GCU 442,PUP 571,0.81897557
GCU 442,SGS 310,0.80839413
GCU 442,TGM 510,0.794441
GCU 442,PUP 434,0.79169273
GCU 442,TGM 508,0.7908424
GCU 442,MGT 302,0.78898877
GIT 519,IAP 365,0.84577924
GIT 519,CSE 182,0.80262613
GIT 519,TWC 544,0.7989776999999999
GIT 519,TWC 444,0.7989776999999999
GIT 519,IFT 102,0.79881334
GIT 519,TWC 521,0.7976470999999999
GIT 540,IAP 468,0.8751406999999999
GIT 540,ALA 235,0.8639041
GIT 540,INT 121,0.86262023
GIT 540,IND 354,0.86152124
GIT 540,JMC 414,0.8547125
GIT 540,DSC 236,0.8532565999999999
GLG 305,SOS 374,0.8654864999999999
GLG 305,GLG 327,0.8654864999999999
GLG 305,SOS 372,0.82665056
GLG 305,BIO 130M,0.81242466
GLG 305,BIO 130,0.81242466
GLG 305,GLG 422,0.8117423
GLG 362,GPH 211,0.82885504
GLG 362,CON 450,0.8262863000000001
GLG 362,LTC 446,0.8208588
GLG 362,LDE 461,0.81684625
GLG 362,GLG 435,0.811936
GLG 362,BIO 303,0.8099673000000001
GLG 430,BIO 455,0.8671639999999999
GLG 430,ASM 530,0.8543630999999999
GLG 430,PLB 300,0.81379473
GLG 430,BIO 303,0.81379473
GLG 430,ASB 330,0.80157614
GLG 430,ASM 525,0.7898818
GLG 441,GLG 481,0.84853303
GLG 441,GLG 461,0.8451339
GLG 441,ASM 472,0.81621826
GLG 441,MSE 514,0.7923014
GLG 441,MSE 513,0.7874565
GLG 441,MSE 470,0.7874565
GLG 452,GPH 418,0.84061354
GLG 452,GPH 211,0.80419314
GLG 452,GPH 491,0.7601299
GLG 452,ASM 565,0.74344236
GLG 452,ASM 568,0.727889
GLG 452,HPS 336,0.7264658
GLG 598,ESS 598,1.0000001
GLG 598,TWC 598,1.0000001
GLG 598,IEE 598,1.0000001
GLG 598,RED 598,1.0000001
GLG 598,ARB 598,1.0000001
GLG 598,OMT 598,1.0000001
GRA 111,STC 540,0.81366324
GRA 111,GRA 112,0.7860923000000001
GRA 111,STC 505,0.78365576
GRA 111,CMN 557,0.7811893
GRA 111,FMS 351,0.77423567
GRA 111,SLC 557,0.7741435999999999
GRA 220,IND 120,0.94887185
GRA 220,THP 526,0.86072445
GRA 220,INT 221,0.83492327
GRA 220,THP 528,0.8347846
GRA 220,TWC 511,0.826498
GRA 220,TWC 411,0.826498
GRA 461,INT 522,0.86674833
GRA 461,IND 512,0.86648196
GRA 461,PUP 361,0.8655412
GRA 461,ATE 556,0.8614339
GRA 461,THP 528,0.85991037
GRA 461,IEE 486,0.8590732
GRD 598,FRE 598,1.0000001
GRD 598,SEC 598,1.0000001
GRD 598,ANB 598,1.0000001
GRD 598,HCI 598,1.0000001
GRD 598,IMD 598,1.0000001
GRD 598,MGT 598,1.0000001
HCD 493,JPN 493,0.9999998999999999
HCD 493,HPS 493,0.9999998999999999
HCD 493,MCE 493,0.9999998999999999
HCD 493,OGL 493,0.9999998999999999
HCD 493,ARS 493,0.9999998999999999
HCD 493,CAP 493,0.9999998999999999
HCI 571,HCD 575,0.9077281999999999
HCI 571,TWC 362,0.89589417
HCI 571,EMS 505,0.8860579
HCI 571,COM 450,0.8817896999999999
HCI 571,TGM 585,0.8791219000000001
HCI 571,COM 383,0.8775983
HCR 499,HON 499,0.99999994
HCR 499,ARS 499,0.99999994
HCR 499,POS 499,0.99999994
HCR 499,MED 499,0.99999994
HCR 499,POR 499,0.99999994
HCR 499,OGL 499,0.99999994
HCR 565,OMT 520,0.84054047
HCR 565,MKT 502,0.8307474
HCR 565,OMT 540,0.82977915
HCR 565,IEE 426,0.8263179
HCR 565,IEE 526,0.8263179
HCR 565,SWG 623,0.82251453
HDA 210,EDS 200,0.9271283000000001
HDA 210,THP 330,0.9266655999999999
HDA 210,THP 527,0.88531625
HDA 210,GRA 522,0.86881495
HDA 210,IND 622,0.8607005999999999
HDA 210,ENT 340,0.85971117
HDA 498,ART 498,1.0000001
HDA 498,AMS 498,1.0
HDA 498,MCO 498,1.0
HDA 498,SWU 498,1.0
HDA 498,MIS 498,1.0
HDA 498,MSE 498,1.0
HED 573,HCD 501,0.8875723
HED 573,SOS 540,0.8819739999999999
HED 573,ESS 540,0.8819739999999999
HED 573,NTR 502,0.8815943000000002
HED 573,SWG 718,0.87479085
HED 573,LSE 542,0.8665502
HPS 394,ART 494,1.0
HPS 394,FMP 394,1.0
HPS 394,GRK 494,0.9999998999999999
HPS 394,LDE 494,0.9999998999999999
HPS 394,MUP 394,0.9999998999999999
HPS 394,STS 194,0.9999998999999999
HSM 220,DNP 716,0.84773946
HSM 220,HCR 260,0.8407334999999999
HSM 220,IBC 614,0.8376186
HSM 220,HSM 564,0.83555937
HSM 220,HCR 422,0.834451
HSM 220,HCD 304,0.8291492
HSM 550,MKT 300,0.8694929
HSM 550,MKT 462,0.8396690999999998
HSM 550,MKT 435,0.8396599
HSM 550,HSM 552,0.8345851999999999
HSM 550,CON 446,0.8239788
HSM 550,IBC 585,0.8177084
HST 104,FRE 416,0.86043036
HST 104,FRE 415,0.8502196
HST 104,HST 428,0.8319459000000001
HST 104,HST 427,0.80434334
HST 104,POS 442,0.8004651999999999
HST 104,ECN 365,0.79945666
HST 360,HST 430,0.8104333
HST 360,WWS 564,0.77823657
HST 360,GRK 347,0.76501447
HST 360,SLC 345,0.76501447
HST 360,REL 372,0.76399183
HST 360,GRK 346,0.76033306
HST 364,HST 465,0.8059725000000001
HST 364,GER 415,0.79303014
HST 364,ASB 211,0.78519666
HST 364,HST 432,0.78271675
HST 364,SGS 454,0.7565535
HST 364,WST 447,0.7565535
HST 497,HCI 497,1.0
HST 497,AML 497,1.0
HST 497,SOC 497,1.0
HST 497,FOR 497,1.0
HST 497,MUE 497,1.0
HST 497,SPA 497,1.0
HST 498,ART 498,1.0000001
HST 498,REL 498,1.0
HST 498,APA 498,1.0
HST 498,ENG 498,1.0
HST 498,FIS 498,1.0
HST 498,FIN 498,1.0
HST 515,ENG 438,0.88284206
HST 515,ENG 437,0.87235534
HST 515,THE 429,0.87084925
HST 515,ENG 429,0.87084925
HST 515,SLC 429,0.87084925
HST 515,COM 321,0.8490832
IAS 220,ENG 420,0.87104356
IAS 220,IAS 420,0.87104356
IAS 220,AFR 333,0.8609515
IAS 220,ENG 333,0.8609515
IAS 220,MAS 513,0.8388529
IAS 220,TCL 202,0.82925206
IBC 410,IBC 425,0.8803796999999999
IBC 410,IBC 415,0.8769963
IBC 410,IBC 728,0.87489605
IBC 410,PSY 582,0.87121
IBC 410,HCD 310,0.86955106
IBC 410,DNP 638,0.86680174
IDN 494,RUS 194,1.0
IDN 494,DAH 294,1.0
IDN 494,FRE 194,1.0
IDN 494,FMP 394,1.0
IDN 494,DAH 194,1.0
IDN 494,DAH 494,1.0
IEE 581,IEE 585,0.88330823
IEE 581,SCM 517,0.8791505
IEE 581,GPH 596,0.84408206
IEE 581,PSY 540,0.8397199000000001
IEE 581,PSY 231,0.83668447
IEE 581,EDT 184,0.8324059000000001
IEE 622,PUP 481,0.9076033000000001
IEE 622,PUP 581,0.9034002
IEE 622,STP 540,0.8864923000000001
IEE 622,SOS 212,0.8857507
IEE 622,EEE 574,0.87093616
IEE 622,IEE 640,0.86766934
IEE 799,SCM 799,1.0
IEE 799,NTR 799,1.0
IEE 799,WST 799,1.0
IEE 799,SED 799,1.0
IEE 799,EDT 799,1.0
IEE 799,SSH 799,1.0
IFT 402,SER 402,0.9999998999999999
IFT 402,SER 401,0.9913853000000001
IFT 402,OMT 445,0.85925627
IFT 402,BIO 496,0.83710504
IFT 402,HPS 496,0.83710504
IFT 402,MET 593,0.834335
IFT 482,CSE 434,0.8773431999999999
IFT 482,ACO 330,0.8773431999999999
IFT 482,CSE 534,0.8604575000000001
IFT 482,CSE 468,0.8445666999999999
IFT 482,CSE 536,0.84431165
IFT 482,CSE 548,0.84156644
IFT 580,CDH 580,0.99999964
IFT 580,TGM 580,0.99999964
IFT 580,HDA 580,0.99999964
IFT 580,EST 580,0.9971308000000001
IFT 580,PSY 680,0.9971308000000001
IFT 580,PSB 580,0.9971308000000001
IND 512,ATE 556,0.88474655
IND 512,THP 540,0.8756487
IND 512,THP 528,0.86857414
IND 512,MEE 446,0.86671114
IND 512,ADE 511,0.8648708
IND 512,MET 300,0.8568819999999999
IND 548,PUP 548,0.8666024
IND 548,ESS 513,0.83394545
IND 548,PUP 441,0.8326950000000001
IND 548,BIO 412,0.8295921
IND 548,SOS 412,0.8295921
IND 548,ARE 510,0.8266673000000001
INT 131,STC 530,0.82725435
INT 131,SCM 314,0.8073516
INT 131,LDE 262,0.8028285
INT 131,LDE 261,0.79370546
INT 131,TWC 444,0.7923247
INT 131,TWC 544,0.7923247
INT 598,RUS 598,1.0000001
INT 598,MUP 598,1.0000001
INT 598,MCO 598,1.0000001
INT 598,BIO 598,1.0000001
INT 598,TSS 598,1.0000001
INT 598,SOS 598,1.0000001
INT 622,LDE 462,0.7605418
INT 622,THP 340,0.739012
